,Disease,Symptom,Position,Age,Gen
27,http://ai.symptomchecking.org/condtion/Bowel_incontinence,"http://dbpedia.org/resource/Food_intolerance, http://dbpedia.org/resource/Mucus, http://dbpedia.org/resource/Defecation, http://dbpedia.org/resource/Health_system, http://dbpedia.org/resource/Colorectal_surgery, http://dbpedia.org/resource/Liquid, http://dbpedia.org/resource/Tooth_whitening, http://dbpedia.org/resource/Cutaneous_condition, http://dbpedia.org/resource/Human_feces, http://dbpedia.org/resource/Gas, http://dbpedia.org/resource/Pharmacology, http://dbpedia.org/resource/Symptom, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Unemployment, http://dbpedia.org/resource/Productivity, http://dbpedia.org/resource/Childbirth, http://dbpedia.org/resource/Urinary_tract_infection, http://dbpedia.org/resource/Major_depressive_disorder, http://dbpedia.org/resource/Diarrhea, http://dbpedia.org/resource/Pressure_ulcer, http://dbpedia.org/resource/Constipation, http://dbpedia.org/resource/Irritable_bowel_syndrome, http://dbpedia.org/resource/Ulcerative_colitis, http://dbpedia.org/resource/Encopresis, http://dbpedia.org/resource/Fecal_incontinence, http://dbpedia.org/resource/Urinary_incontinence","http://dbpedia.org/resource/Sphincter, http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Perineum, http://dbpedia.org/resource/Circulatory_system",young,any
28,http://ai.symptomchecking.org/condtion/Brain_stem_death,"http://dbpedia.org/resource/White_people, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Role, http://dbpedia.org/resource/Certification, http://dbpedia.org/resource/Consciousness, http://dbpedia.org/resource/Trinidad, http://dbpedia.org/resource/President_of_the_United_States, http://dbpedia.org/resource/Bioethics, http://dbpedia.org/resource/India, http://dbpedia.org/resource/Brain_death","http://dbpedia.org/resource/Brain, http://dbpedia.org/resource/Spinal_cord, http://dbpedia.org/resource/Cerebral_hemisphere, http://dbpedia.org/resource/Brainstem, http://dbpedia.org/resource/Cerebellum, http://dbpedia.org/resource/Midbrain",any,any
29,http://ai.symptomchecking.org/condtion/Brain_tumours,"http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Brain_metastasis, http://dbpedia.org/resource/The_Evidence_(TV_series), http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Non-small-cell_lung_carcinoma, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Australia, http://dbpedia.org/resource/Dexamethasone, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Anticonvulsant, http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Unconsciousness, http://dbpedia.org/resource/Benign_tumor, http://dbpedia.org/resource/Vinyl_chloride, http://dbpedia.org/resource/Neurofibromatosis, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Furosemide, http://dbpedia.org/resource/Magnetic_resonance_imaging, http://dbpedia.org/resource/Epileptic_seizure, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Edema, http://dbpedia.org/resource/Meningioma, http://dbpedia.org/resource/Astrocytoma, http://dbpedia.org/resource/Acute_lymphoblastic_leukemia, http://dbpedia.org/resource/Metastasis, http://dbpedia.org/resource/Headache, http://dbpedia.org/resource/Medulloblastoma, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Glioblastoma_multiforme, http://dbpedia.org/resource/Brain_tumor",http://dbpedia.org/resource/Human_brain,young,any
30,http://ai.symptomchecking.org/condtion/Brain_tumours_Children,"http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/The_Evidence_(TV_series), http://dbpedia.org/resource/Vinyl_chloride, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Benign_tumor, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Furosemide, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Neurofibromatosis, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Unconsciousness, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Anticonvulsant, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Non-small-cell_lung_carcinoma, http://dbpedia.org/resource/Magnetic_resonance_imaging, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Dexamethasone, http://dbpedia.org/resource/Australia, http://dbpedia.org/resource/Brain_metastasis, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Epileptic_seizure, http://dbpedia.org/resource/Astrocytoma, http://dbpedia.org/resource/Edema, http://dbpedia.org/resource/Metastasis, http://dbpedia.org/resource/Acute_lymphoblastic_leukemia, http://dbpedia.org/resource/Meningioma, http://dbpedia.org/resource/Medulloblastoma, http://dbpedia.org/resource/Glioblastoma_multiforme, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Headache, http://dbpedia.org/resource/Brain_tumor",http://dbpedia.org/resource/Human_brain,young,any
31,http://ai.symptomchecking.org/condtion/Brain_tumours_Teeangers_and_young_adults,"http://dbpedia.org/resource/Vinyl_chloride, http://dbpedia.org/resource/Anticonvulsant, http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/Australia, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Non-small-cell_lung_carcinoma, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Furosemide, http://dbpedia.org/resource/The_Evidence_(TV_series), http://dbpedia.org/resource/Dexamethasone, http://dbpedia.org/resource/Brain_metastasis, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Benign_tumor, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Unconsciousness, http://dbpedia.org/resource/Magnetic_resonance_imaging, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Neurofibromatosis, http://dbpedia.org/resource/Brain_tumor, http://dbpedia.org/resource/Glioblastoma_multiforme, http://dbpedia.org/resource/Epileptic_seizure, http://dbpedia.org/resource/Edema, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Acute_lymphoblastic_leukemia, http://dbpedia.org/resource/Headache, http://dbpedia.org/resource/Medulloblastoma, http://dbpedia.org/resource/Metastasis, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Meningioma, http://dbpedia.org/resource/Astrocytoma",http://dbpedia.org/resource/Human_brain,young,any
32,http://ai.symptomchecking.org/condtion/Bronchiectasis,"http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Physical_therapy, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Fibrosis, http://dbpedia.org/resource/Doxycycline, http://dbpedia.org/resource/Respiratory_tract_infection, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Nail_clubbing, http://dbpedia.org/resource/Erythromycin, http://dbpedia.org/resource/Obstructive_lung_disease, http://dbpedia.org/resource/Amoxicillin, http://dbpedia.org/resource/Indigenous_peoples, http://dbpedia.org/resource/Pneumonia, http://dbpedia.org/resource/Chest_pain, http://dbpedia.org/resource/Cough, http://dbpedia.org/resource/Bronchiectasis, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Wheeze, http://dbpedia.org/resource/Asthma, http://dbpedia.org/resource/Chronic_obstructive_pulmonary_disease, http://dbpedia.org/resource/Tuberculosis","http://dbpedia.org/resource/Lung_transplantation, http://dbpedia.org/resource/Bronchus, http://dbpedia.org/resource/Lung",any,Female
33,http://ai.symptomchecking.org/condtion/Bronchitis,"http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Bronchodilator, http://dbpedia.org/resource/Acute_bronchitis, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Dust, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Genetics, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Oxygen_therapy, http://dbpedia.org/resource/Air_pollution, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Smoking_cessation, http://dbpedia.org/resource/Bordetella, http://dbpedia.org/resource/Mycoplasma_pneumoniae, http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug, http://dbpedia.org/resource/Bronchitis, http://dbpedia.org/resource/Pertussis, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Cough, http://dbpedia.org/resource/Chronic_obstructive_pulmonary_disease, http://dbpedia.org/resource/Wheeze","http://dbpedia.org/resource/Bronchus, http://dbpedia.org/resource/Lung_transplantation, http://dbpedia.org/resource/Lung",young,any
34,http://ai.symptomchecking.org/condtion/Bulimia,"http://dbpedia.org/resource/Farmers'_suicides_in_India, http://dbpedia.org/resource/Laxative, http://dbpedia.org/resource/Cognitive_behavioral_therapy, http://dbpedia.org/resource/Binge_eating_disorder, http://dbpedia.org/resource/Antidepressant, http://dbpedia.org/resource/Medical_history, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Genetics, http://dbpedia.org/resource/Eating_disorder, http://dbpedia.org/resource/List_of_South_Park_families, http://dbpedia.org/resource/Selective_serotonin_reuptake_inhibitor, http://dbpedia.org/resource/Binge_eating, http://dbpedia.org/resource/Psychiatry, http://dbpedia.org/resource/Tricyclic_antidepressant, http://dbpedia.org/resource/Tooth, http://dbpedia.org/resource/Dieting, http://dbpedia.org/resource/Borderline_personality_disorder, http://dbpedia.org/resource/Fasting, http://dbpedia.org/resource/Diuretic, http://dbpedia.org/resource/Alcohol_abuse, http://dbpedia.org/resource/Stimulant, http://dbpedia.org/resource/Serotonin, http://dbpedia.org/resource/Bulimia_nervosa, http://dbpedia.org/resource/Major_depressive_disorder, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Anxiety_disorder, http://dbpedia.org/resource/Anorexia_nervosa, http://dbpedia.org/resource/Mental_disorder, http://dbpedia.org/resource/Self-harm",http://dbpedia.org/resource/Human_skin,any,Female
35,http://ai.symptomchecking.org/condtion/Bunion,"http://dbpedia.org/resource/Pressure, http://dbpedia.org/resource/Glossary_of_professional_wrestling_terms, http://dbpedia.org/resource/Procurement, http://dbpedia.org/resource/Shoe, http://dbpedia.org/resource/Anatomical_terms_of_location, http://dbpedia.org/resource/Congenital_disorder, http://dbpedia.org/resource/Bunion, http://dbpedia.org/resource/Genetic_disorder","http://dbpedia.org/resource/Toe, http://dbpedia.org/resource/Metatarsal_bones, http://dbpedia.org/resource/Bone, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Metatarsophalangeal_joints",any,any
36,http://ai.symptomchecking.org/condtion/Bursitis,"http://dbpedia.org/resource/Sauk_people, http://dbpedia.org/resource/Gliding_flight, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Bursitis, http://dbpedia.org/resource/Pain","http://dbpedia.org/resource/Bone, http://dbpedia.org/resource/Synovial_fluid, http://dbpedia.org/resource/Synovial_membrane, http://dbpedia.org/resource/Synovial_bursa",any,any
37,http://ai.symptomchecking.org/condtion/Catarrh,"http://dbpedia.org/resource/Phlegm, http://dbpedia.org/resource/Nosology, http://dbpedia.org/resource/Appalachia, http://dbpedia.org/resource/Traditional_medicine, http://dbpedia.org/resource/Symptom, http://dbpedia.org/resource/Herbalism, http://dbpedia.org/resource/Mucus, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Medicine, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Common_cold, http://dbpedia.org/resource/Rhinitis, http://dbpedia.org/resource/Tonsillitis, http://dbpedia.org/resource/Catarrh, http://dbpedia.org/resource/Otitis_media, http://dbpedia.org/resource/Sinusitis, http://dbpedia.org/resource/Pharyngitis","http://dbpedia.org/resource/Mucous_membrane, http://dbpedia.org/resource/Respiratory_tract, http://dbpedia.org/resource/White_blood_cell, http://dbpedia.org/resource/Paranasal_sinuses",any,any
38,http://ai.symptomchecking.org/condtion/Cellulitis,"http://dbpedia.org/resource/Abscess, http://dbpedia.org/resource/Cefalexin, http://dbpedia.org/resource/Erythromycin, http://dbpedia.org/resource/Aureus, http://dbpedia.org/resource/Sulfamethoxazole, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Clindamycin, http://dbpedia.org/resource/Cell_culture, http://dbpedia.org/resource/Amoxicillin, http://dbpedia.org/resource/Cloxacillin, http://dbpedia.org/resource/Penicillin, http://dbpedia.org/resource/Streptococcus, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Pus, http://dbpedia.org/resource/Ten_Days, http://dbpedia.org/resource/Methicillin-resistant_Staphylococcus_aureus, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/Doxycycline, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Staphylococcus_aureus, http://dbpedia.org/resource/Necrotizing_fasciitis, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Allergy, http://dbpedia.org/resource/Osteomyelitis, http://dbpedia.org/resource/Cellulitis, http://dbpedia.org/resource/Erysipelas, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Edema","http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Dermis, http://dbpedia.org/resource/Lymphatic_vessel, http://dbpedia.org/resource/Subcutaneous_tissue",any,any
39,http://ai.symptomchecking.org/condtion/Cervical_cancer,"http://dbpedia.org/resource/Developed_country, http://dbpedia.org/resource/Combined_oral_contraceptive_pill, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Vaginal_bleeding, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Adenocarcinoma, http://dbpedia.org/resource/Sexual_intercourse, http://dbpedia.org/resource/Precancerous_condition, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Developing_country, http://dbpedia.org/resource/Condom, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Immunosuppression, http://dbpedia.org/resource/Pelvic_pain, http://dbpedia.org/resource/Cell_biology, http://dbpedia.org/resource/Cervical_screening, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/HPV_vaccines, http://dbpedia.org/resource/Pap_test, http://dbpedia.org/resource/Squamous_cell_carcinoma, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Bleeding, http://dbpedia.org/resource/HeLa, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Human_papillomavirus_infection, http://dbpedia.org/resource/Dyspareunia, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Cervical_cancer, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Pain",http://dbpedia.org/resource/Gastric_acid,any,Female
40,http://ai.symptomchecking.org/condtion/Chest_pain,"http://dbpedia.org/resource/Coronary_artery_disease, http://dbpedia.org/resource/Emergency_department, http://dbpedia.org/resource/Medical_emergency, http://dbpedia.org/resource/Symptom, http://dbpedia.org/resource/American_Community_Survey, http://dbpedia.org/resource/Pediatrics, http://dbpedia.org/resource/Acute_coronary_syndrome, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Chest_pain, http://dbpedia.org/resource/Angina_pectoris",http://dbpedia.org/resource/Heart,young,any
41,http://ai.symptomchecking.org/condtion/Chickenpox,"http://dbpedia.org/resource/Chicken, http://dbpedia.org/resource/Ten_Days, http://dbpedia.org/resource/Antibody, http://dbpedia.org/resource/Polymerase_chain_reaction, http://dbpedia.org/resource/Calamine, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/DNA_polymerase, http://dbpedia.org/resource/Varicella_zoster_virus, http://dbpedia.org/resource/Vaccination_schedule, http://dbpedia.org/resource/Symptom, http://dbpedia.org/resource/Varicella_vaccine, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Aciclovir, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Wound_healing, http://dbpedia.org/resource/Coagulation, http://dbpedia.org/resource/Immunization, http://dbpedia.org/resource/Body_fluid, http://dbpedia.org/resource/Encephalopathy, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Chickenpox, http://dbpedia.org/resource/Blister, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Pneumonia, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Rash, http://dbpedia.org/resource/Itch, http://dbpedia.org/resource/Smallpox, http://dbpedia.org/resource/Shingles",http://dbpedia.org/resource/Human_skin,young,any
